product_key,Category,Category_Group,Unit_Price,price_tier
676,telephony,Electronics,108.90000000000002,High
677,construction_tools_construction,Other,1514.0,High
678,baby,Other,94.94500000000001,Medium
679,perfumery,Other,177.99,High
680,auto,Auto & Industrial,87.0,Medium
681,auto,Auto & Industrial,131.0,High
682,housewares,Home & Living,170.0,High
683,computers_accessories,Electronics,714.0,High
684,sports_leisure,Sports & Leisure,75.7,Medium
685,sports_leisure,Sports & Leisure,11.9,Low
686,Uncategorized,Other,1699.0,High
687,cool_stuff,Other,969.99,High
688,auto,Auto & Industrial,27.7,Medium
689,music,Books & Media,9.9,Low
690,construction_tools_construction,Other,134.64,High
691,pet_shop,Other,60.400000000000006,Medium
692,bed_bath_table,Home & Living,62.45,Medium
693,furniture_decor,Home & Living,68.68333333333334,Medium
694,perfumery,Other,118.56,High
695,costruction_tools_garden,Other,89.0,Medium
696,auto,Auto & Industrial,60.95,Medium
697,baby,Other,26.1,Medium
698,market_place,Other,77.08,Medium
699,furniture_decor,Home & Living,31.73,Medium
700,construction_tools_safety,Auto & Industrial,357.82,High
701,housewares,Home & Living,118.88,High
702,office_furniture,Other,169.9,High
703,party_supplies,Other,40.0,Medium
704,consoles_games,Electronics,155.37,High
705,health_beauty,Health & Beauty,66.71,Medium
706,pet_shop,Other,87.45,Medium
707,garden_tools,Home & Living,45.9,Medium
708,bed_bath_table,Home & Living,45.083333333333336,Medium
709,computers_accessories,Electronics,45.22,Medium
710,market_place,Other,219.0,High
711,toys,Toys & Games,164.99,High
712,home_construction,Other,369.99,High
713,bed_bath_table,Home & Living,95.495,Medium
714,perfumery,Other,289.0,High
715,computers_accessories,Electronics,94.9,Medium
716,housewares,Home & Living,224.0,High
717,office_furniture,Other,299.99,High
718,costruction_tools_tools,Other,45.6,Medium
719,computers_accessories,Electronics,37.0,Medium
720,construction_tools_construction,Other,33.28,Medium
721,auto,Auto & Industrial,95.4,Medium
722,bed_bath_table,Home & Living,19.8,Low
723,perfumery,Other,48.9,Medium
724,perfumery,Other,120.6,High
725,food_drink,Food & Drink,64.6,Medium
726,construction_tools_construction,Other,178.0,High
727,computers_accessories,Electronics,163.73,High
728,construction_tools_construction,Other,140.91,High
729,musical_instruments,Other,630.0,High
730,costruction_tools_garden,Other,54.5,Medium
731,furniture_decor,Home & Living,53.23333333333333,Medium
732,auto,Auto & Industrial,347.45,High
733,health_beauty,Health & Beauty,197.9,High
734,toys,Toys & Games,132.9,High
735,auto,Auto & Industrial,268.88,High
736,baby,Other,94.995,Medium
737,sports_leisure,Sports & Leisure,25.89,Medium
738,pet_shop,Other,60.0475,Medium
739,housewares,Home & Living,20.095,Medium
740,auto,Auto & Industrial,2090.0,High
741,sports_leisure,Sports & Leisure,27.55,Medium
742,bed_bath_table,Home & Living,72.95,Medium
743,luggage_accessories,Other,179.0,High
744,stationery,Other,107.0,High
745,housewares,Home & Living,106.0,High
746,stationery,Other,63.65,Medium
747,housewares,Home & Living,239.99,High
748,books_general_interest,Books & Media,109.9,High
749,perfumery,Other,47.64,Medium
750,consoles_games,Electronics,107.94,High
751,pet_shop,Other,31.4,Medium
752,sports_leisure,Sports & Leisure,99.8,Medium
753,baby,Other,138.0,High
754,construction_tools_safety,Auto & Industrial,396.18,High
755,toys,Toys & Games,4.9,Low
756,watches_gifts,Fashion & Accessories,70.0,Medium
757,stationery,Other,75.9,Medium
758,dvds_blu_ray,Books & Media,25.0,Medium
759,computers_accessories,Electronics,50.89,Medium
760,housewares,Home & Living,25.8,Medium
761,Uncategorized,Other,45.9,Medium
762,watches_gifts,Fashion & Accessories,248.0,High
763,bed_bath_table,Home & Living,25.6,Medium
764,auto,Auto & Industrial,225.99,High
765,computers_accessories,Electronics,53.955,Medium
766,health_beauty,Health & Beauty,16.99,Low
767,home_construction,Other,525.0,High
768,construction_tools_construction,Other,45.0,Medium
769,computers_accessories,Electronics,25.52,Medium
770,perfumery,Other,176.5,High
771,auto,Auto & Industrial,215.15,High
772,watches_gifts,Fashion & Accessories,238.99,High
773,auto,Auto & Industrial,162.99,High
774,watches_gifts,Fashion & Accessories,279.8,High
775,toys,Toys & Games,158.9,High
776,fashion_male_clothing,Fashion & Accessories,40.0,Medium
777,furniture_decor,Home & Living,100.95,High
778,Uncategorized,Other,304.91,High
779,baby,Other,17.8,Low
780,health_beauty,Health & Beauty,33.5,Medium
781,consoles_games,Electronics,45.99,Medium
782,bed_bath_table,Home & Living,138.18,High
783,construction_tools_safety,Auto & Industrial,399.93,High
784,stationery,Other,111.51,High
785,sports_leisure,Sports & Leisure,575.99,High
786,consoles_games,Electronics,140.0,High
787,fashion_bags_accessories,Fashion & Accessories,295.0,High
788,telephony,Electronics,29.945,Medium
789,housewares,Home & Living,62.5,Medium
790,baby,Other,34.9,Medium
791,furniture_decor,Home & Living,8.73,Low
792,auto,Auto & Industrial,10.35,Low
793,telephony,Electronics,79.5,Medium
794,books_imported,Other,64.99,Medium
795,auto,Auto & Industrial,71.9,Medium
796,pet_shop,Other,275.0,High
797,bed_bath_table,Home & Living,156.99,High
798,sports_leisure,Sports & Leisure,61.7,Medium
799,health_beauty,Health & Beauty,67.99,Medium
800,tablets_printing_image,Other,109.0,High
801,home_appliances,Other,24.4,Medium
802,housewares,Home & Living,84.9,Medium
803,Uncategorized,Other,64.99,Medium
804,bed_bath_table,Home & Living,102.4,High
805,telephony,Electronics,80.3,Medium
806,housewares,Home & Living,49.28,Medium
807,watches_gifts,Fashion & Accessories,378.9,High
808,baby,Other,22.9,Medium
809,toys,Toys & Games,22.0,Medium
810,books_general_interest,Books & Media,68.0,Medium
811,auto,Auto & Industrial,123.8,High
812,luggage_accessories,Other,28.99,Medium
813,auto,Auto & Industrial,42.5,Medium
814,garden_tools,Home & Living,36.7,Medium
815,sports_leisure,Sports & Leisure,999.0,High
816,stationery,Other,28.9,Medium
817,baby,Other,140.0,High
818,sports_leisure,Sports & Leisure,41.445,Medium
819,computers_accessories,Electronics,1980.0,High
820,sports_leisure,Sports & Leisure,104.90000000000002,High
821,toys,Toys & Games,285.0,High
822,telephony,Electronics,11.9,Low
823,cool_stuff,Other,565.0,High
824,housewares,Home & Living,239.9,High
825,furniture_decor,Home & Living,110.8,High
826,garden_tools,Home & Living,669.0,High
827,furniture_decor,Home & Living,251.8,High
828,kitchen_dining_laundry_garden_furniture,Other,564.0,High
829,furniture_living_room,Other,35.0,Medium
830,toys,Toys & Games,100.0,Medium
831,furniture_decor,Home & Living,79.995,Medium
832,home_appliances,Other,303.45,High
833,computers_accessories,Electronics,114.9,High
834,furniture_decor,Home & Living,44.5,Medium
835,housewares,Home & Living,178.9,High
836,construction_tools_construction,Other,379.0,High
837,telephony,Electronics,829.0,High
838,small_appliances,Other,88.0,Medium
839,toys,Toys & Games,24.99,Medium
840,computers_accessories,Electronics,148.99,High
841,air_conditioning,Other,130.0,High
842,sports_leisure,Sports & Leisure,148.8,High
843,housewares,Home & Living,154.0,High
844,home_appliances,Other,499.25,High
845,fixed_telephony,Other,110.745,High
846,housewares,Home & Living,90.99,Medium
847,telephony,Electronics,28.445,Medium
848,housewares,Home & Living,72.45,Medium
849,books_technical,Books & Media,102.0,High
850,costruction_tools_garden,Other,495.0,High
851,garden_tools,Home & Living,299.0,High
852,drinks,Food & Drink,102.6,High
853,market_place,Other,189.99,High
854,construction_tools_construction,Other,48.97,Medium
855,home_appliances_2,Other,189.9,High
856,books_technical,Books & Media,65.9,Medium
857,signaling_and_security,Other,95.27,Medium
858,auto,Auto & Industrial,18.7,Low
859,signaling_and_security,Other,68.9,Medium
860,telephony,Electronics,69.86,Medium
861,bed_bath_table,Home & Living,54.72,Medium
862,construction_tools_lights,Other,30.0,Medium
863,health_beauty,Health & Beauty,305.0,High
864,computers_accessories,Electronics,48.98,Medium
865,electronics,Electronics,38.89,Medium
866,bed_bath_table,Home & Living,209.89999999999998,High
867,bed_bath_table,Home & Living,11.99,Low
868,computers_accessories,Electronics,95.15,Medium
869,health_beauty,Health & Beauty,110.10666666666667,High
870,musical_instruments,Other,194.9,High
871,construction_tools_construction,Other,49.6,Medium
872,watches_gifts,Fashion & Accessories,1000.0,High
873,health_beauty,Health & Beauty,790.0,High
874,computers_accessories,Electronics,209.5,High
875,baby,Other,165.4,High
876,furniture_decor,Home & Living,41.693333333333335,Medium
877,Uncategorized,Other,98.9,Medium
878,bed_bath_table,Home & Living,48.95,Medium
879,market_place,Other,224.16,High
880,cool_stuff,Other,649.0,High
881,sports_leisure,Sports & Leisure,20.7,Medium
882,office_furniture,Other,192.97,High
883,auto,Auto & Industrial,66.49,Medium
884,sports_leisure,Sports & Leisure,86.5,Medium
885,auto,Auto & Industrial,949.9,High
886,fixed_telephony,Other,104.2,High
887,home_appliances_2,Other,2221.0,High
888,bed_bath_table,Home & Living,67.33333333333333,Medium
889,baby,Other,37.8,Medium
890,stationery,Other,134.49,High
891,musical_instruments,Other,33.9,Medium
892,books_imported,Other,58.99,Medium
893,toys,Toys & Games,57.39,Medium
894,costruction_tools_garden,Other,22.98,Medium
895,watches_gifts,Fashion & Accessories,348.79,High
896,sports_leisure,Sports & Leisure,101.8,High
897,fashio_female_clothing,Other,140.3,High
898,audio,Other,299.99,High
899,musical_instruments,Other,38.86,Medium
900,computers_accessories,Electronics,728.0,High
901,Uncategorized,Other,88.99,Medium
902,perfumery,Other,108.9,High
903,furniture_decor,Home & Living,146.7,High
904,computers_accessories,Electronics,15.87,Low
905,sports_leisure,Sports & Leisure,244.99,High
906,housewares,Home & Living,300.0,High
907,construction_tools_safety,Auto & Industrial,34.89,Medium
908,construction_tools_construction,Other,178.5,High
909,computers_accessories,Electronics,30.255000000000003,Medium
910,home_confort,Other,95.945,Medium
911,watches_gifts,Fashion & Accessories,510.99,High
912,bed_bath_table,Home & Living,147.49,High
913,computers_accessories,Electronics,220.0,High
914,consoles_games,Electronics,249.0,High
915,auto,Auto & Industrial,1490.0,High
916,Uncategorized,Other,100.6,High
917,auto,Auto & Industrial,155.99,High
918,bed_bath_table,Home & Living,70.14,Medium
919,furniture_decor,Home & Living,249.5,High
920,computers_accessories,Electronics,759.9,High
921,musical_instruments,Other,385.0,High
922,cool_stuff,Other,2299.95,High
923,watches_gifts,Fashion & Accessories,338.9,High
924,housewares,Home & Living,98.67,Medium
925,auto,Auto & Industrial,24.8,Medium
926,home_construction,Other,46.8,Medium
927,sports_leisure,Sports & Leisure,234.5,High
928,sports_leisure,Sports & Leisure,66.76,Medium
929,health_beauty,Health & Beauty,37.49,Medium
930,auto,Auto & Industrial,21.445,Medium
931,stationery,Other,176.6,High
932,stationery,Other,63.0,Medium
933,computers_accessories,Electronics,209.23666666666668,High
934,furniture_living_room,Other,69.0,Medium
935,food_drink,Food & Drink,99.99,Medium
936,toys,Toys & Games,125.0,High
937,home_construction,Other,20.0,Medium
938,pet_shop,Other,89.745,Medium
939,housewares,Home & Living,107.85,High
940,market_place,Other,95.0,Medium
941,office_furniture,Other,189.9,High
942,construction_tools_construction,Other,257.42,High
943,audio,Other,169.9,High
944,housewares,Home & Living,157.9,High
945,toys,Toys & Games,148.99,High
946,sports_leisure,Sports & Leisure,33.1,Medium
947,garden_tools,Home & Living,96.99,Medium
948,bed_bath_table,Home & Living,58.7,Medium
949,furniture_decor,Home & Living,83.88,Medium
950,health_beauty,Health & Beauty,8.65,Low
951,auto,Auto & Industrial,55.49,Medium
952,garden_tools,Home & Living,21.7,Medium
953,housewares,Home & Living,22.25,Medium
954,furniture_decor,Home & Living,112.0,High
955,baby,Other,39.98,Medium
956,sports_leisure,Sports & Leisure,440.0,High
957,furniture_bedroom,Other,254.0,High
958,fixed_telephony,Other,1650.0,High
959,small_appliances_home_oven_and_coffee,Other,35.19,Medium
960,small_appliances,Other,77.9,Medium
961,pet_shop,Other,220.0,High
962,bed_bath_table,Home & Living,66.1725,Medium
963,health_beauty,Health & Beauty,30.9,Medium
964,consoles_games,Electronics,118.99,High
965,Uncategorized,Other,10.5,Low
966,watches_gifts,Fashion & Accessories,28.62,Medium
967,housewares,Home & Living,23.233333333333334,Medium
968,watches_gifts,Fashion & Accessories,152.9,High
969,sports_leisure,Sports & Leisure,118.96,High
970,Uncategorized,Other,129.9,High
971,toys,Toys & Games,124.99,High
972,health_beauty,Health & Beauty,43.35,Medium
973,bed_bath_table,Home & Living,118.74,High
974,watches_gifts,Fashion & Accessories,348.88,High
975,office_furniture,Other,249.89,High
976,books_imported,Other,135.0,High
977,sports_leisure,Sports & Leisure,429.0,High
978,construction_tools_safety,Auto & Industrial,47.9,Medium
979,baby,Other,112.3,High
980,garden_tools,Home & Living,58.99,Medium
981,dvds_blu_ray,Books & Media,36.626666666666665,Medium
982,auto,Auto & Industrial,115.99,High
983,perfumery,Other,28.9,Medium
984,furniture_bedroom,Other,203.0,High
985,luggage_accessories,Other,54.45,Medium
986,auto,Auto & Industrial,290.0,High
987,baby,Other,124.9,High
988,toys,Toys & Games,218.9,High
989,perfumery,Other,174.45,High
990,computers_accessories,Electronics,89.29666666666667,Medium
991,computers_accessories,Electronics,39.89,Medium
992,home_construction,Other,660.45,High
993,small_appliances,Other,890.0,High
994,musical_instruments,Other,629.0,High
995,consoles_games,Electronics,239.99,High
996,bed_bath_table,Home & Living,279.0,High
997,housewares,Home & Living,165.4,High
998,auto,Auto & Industrial,460.0,High
999,auto,Auto & Industrial,363.0,High
1000,baby,Other,16.9,Low
1001,perfumery,Other,89.5,Medium
1002,baby,Other,77.0,Medium
1003,furniture_decor,Home & Living,199.95,High
1004,toys,Toys & Games,140.93,High
1005,market_place,Other,185.0,High
1006,housewares,Home & Living,106.5,High
1007,auto,Auto & Industrial,222.7,High
1008,toys,Toys & Games,40.71,Medium
1009,health_beauty,Health & Beauty,73.8,Medium
1010,auto,Auto & Industrial,94.8,Medium
1011,sports_leisure,Sports & Leisure,48.8,Medium
1012,cool_stuff,Other,237.9,High
1013,Uncategorized,Other,12.7,Low
1014,housewares,Home & Living,18.69,Low
1015,fixed_telephony,Other,128.99,High
1016,baby,Other,170.0,High
1017,signaling_and_security,Other,119.85,High
1018,computers_accessories,Electronics,298.0,High
1019,auto,Auto & Industrial,430.0,High
1020,health_beauty,Health & Beauty,9.6,Low
1021,furniture_decor,Home & Living,48.330000000000005,Medium
1022,kitchen_dining_laundry_garden_furniture,Other,10.275,Low
1023,watches_gifts,Fashion & Accessories,172.495,High
1024,stationery,Other,13.59,Low
1025,perfumery,Other,249.99,High
1026,computers_accessories,Electronics,228.0,High
1027,bed_bath_table,Home & Living,33.0,Medium
1028,furniture_decor,Home & Living,143.9,High
1029,sports_leisure,Sports & Leisure,1019.0,High
1030,garden_tools,Home & Living,269.9,High
1031,bed_bath_table,Home & Living,58.9675,Medium
1032,furniture_living_room,Other,839.99,High
1033,drinks,Food & Drink,19.9,Low
1034,cool_stuff,Other,141.75,High
1035,consoles_games,Electronics,22.9,Medium
1036,health_beauty,Health & Beauty,84.65,Medium
1037,watches_gifts,Fashion & Accessories,195.5,High
1038,baby,Other,34.7,Medium
1039,signaling_and_security,Other,170.9,High
1040,health_beauty,Health & Beauty,414.0,High
1041,furniture_decor,Home & Living,86.99,Medium
1042,pet_shop,Other,135.99,High
1043,baby,Other,38.45,Medium
1044,sports_leisure,Sports & Leisure,23.5,Medium
1045,bed_bath_table,Home & Living,43.824285714285715,Medium
1046,computers_accessories,Electronics,49.2,Medium
1047,fashion_bags_accessories,Fashion & Accessories,22.99,Medium
1048,computers_accessories,Electronics,62.99,Medium
1049,musical_instruments,Other,23.9,Medium
1050,computers_accessories,Electronics,164.89,High
1051,fashion_bags_accessories,Fashion & Accessories,48.99,Medium
1052,furniture_living_room,Other,42.9,Medium
1053,home_construction,Other,124.8,High
1054,construction_tools_safety,Auto & Industrial,149.9,High
1055,furniture_decor,Home & Living,19.98,Low
1056,watches_gifts,Fashion & Accessories,28.7,Medium
1057,home_construction,Other,72.0,Medium
1058,industry_commerce_and_business,Other,58.0,Medium
1059,computers_accessories,Electronics,111.92,High
1060,consoles_games,Electronics,119.99,High
1061,consoles_games,Electronics,5.99,Low
1062,Uncategorized,Other,61.9,Medium
1063,housewares,Home & Living,77.0,Medium
1064,watches_gifts,Fashion & Accessories,695.9,High
1065,cine_photo,Other,34.9,Medium
1066,bed_bath_table,Home & Living,649.9,High
1067,health_beauty,Health & Beauty,255.65,High
1068,sports_leisure,Sports & Leisure,62.79,Medium
1069,stationery,Other,165.1,High
1070,air_conditioning,Other,149.0,High
1071,baby,Other,149.55,High
1072,housewares,Home & Living,749.0,High
